hotelId,name,brand,starRating,location,thumbnailUrl,hotelFeatures,overallGuestRating,totalReviewCount,proximity,ratesSummary,allInclusiveRateProperty,displayRank,recmdScore,programCode,programName,dealTypes,merchandising,badges,media,keyFeatures,globalDealScore,signInDealsAvailable
5282105,Leonardo Royal London City - Tower Hill,Grange Hotels,4.0,"{'address': {'addressLine1': ""8-14 Cooper's Row"", 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'EC3N 2BQ', 'isoCountryCode': 'UK'}, 'longitude': -0.0771199999999226, 'latitude': 51.5112000000001, 'timeZone': 'Europe/London', 'neighborhoodId': '910020044', 'neighborhoodName': 'The City - Tower Bridge - St. Pauls Cathedral', 'cityId': 3000035825, 'zoneId': '20044'}",https://mobileimg.priceline.com/htlimg/5282/5282105/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'SPOOL', 'RESTRNT', 'FITSPA', 'SPA', 'SPA', 'BUSCNTR', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'HOTTUB', 'FAMFRIEND']}",8.4,5752,1.987675182351392,"{'minPrice': '307.32', 'minCurrencyCode': 'USD', 'minStrikePrice': '390.25', 'pclnId': '07ACFBB16EC30528F010F4C8BE30891B1BE8D5CF1D5289951630FD4805773CBBF83F59FBFED58BD2B9A35027EB834C2A28D29D376C2DFF22A91ABB5F2F37CC866CFD67074D9193A56F29555F8425CB6DF26A496DC0F7EEC1F00287B9AFEAD9AE4D032A22929BF170279C2EBDCD3A36BF456B7C5B48D0E07FA8662B44DB79BE160C181B0A4A83510C36809206CEF4EE17DAD22B2FDF300C78ED6EFE8BE04909B7C435F048B16795D492E40060B959923A5BEB987AA9D99ECFD34B13260BAC0442FB132913896006A2C153F14A8EDA555C836EC94140142365ABEAD822DB138C78CB9977535A57D1EEF4667B5329E2E9481BE7722796FF6E2C4C74CE0DCD84132F7F782464FF93B22D4D7CFECF7D99763A0CCE2B349AFD8845A3A597D7B04978ED3C6842275DC7F9BEDF2F69CA51313291E66D0D7186F5C475A499A271A2979C2FCD07F1EFA01E2637C6969A5AE6A96705B0D81C6ED7437AE0DA6478100651CDD4213B3525A83F1F1208730418095CEE90F7358806410A971CC8419A5F1E45258AC85BD038325C65080526D14BA7D46DF5D31150A90C04FCDB8C84CB7C1CE976412402613DC830BB18C48BE73CD4A5DCB48A0528B2EFBE65AFDF08E7E954F871490574A07AFDBB26718A12B21A49B20AB6A9EC705F97CEC4DB', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'roomLeft': 1, 'gid': 5979, 'rateIdentifier': 'B9A35027EB834C2A28D29D376C2DFF22A91ABB5F2F37CC868EEABD1DF67384D36F29555F8425CB6DF26A496DC0F7EEC173B3DF9E00E01AC14D032A22929BF170279C2EBDCD3A36BF456B7C5B48D0E07FA8662B44DB79BE160C181B0A4A83510C36809206CEF4EE17DAD22B2FDF300C78ED6EFE8BE04909B7C435F048B16795D492E40060B959923A5BEB987AA9D99ECFD34B13260BAC0442FB132913896006A2C153F14A8EDA555C836EC94140142365ABEAD822DB138C78CB9977535A57D1EEF4667B5329E2E9481BE7722796FF6E2C4C74CE0DCD84132FBF86A9037B574D2F4B9E9458977C6DE40CCE2B349AFD8845A3A597D7B04978ED67AA8D679F3AFCD7DF2F69CA51313291E66D0D7186F5C475A499A271A2979C2FCD07F1EFA01E2637C6969A5AE6A96705B0D81C6ED7437AE0DA6478100651CDD4213B3525A83F1F1208730418095CEE90F7358806410A971CC8419A5F1E45258AC85BD038325C65080526D14BA7D46DF5D31150A90C04FCDB8C84CB7C1CE976412402613DC830BB18C48BE73CD4A5DCB48A0528B2EFBE65AFDF08E7E954F871490574A07AFDBB2671CCC394999D97CF554B2D919FB4FFEC440C0AB900A17290BDC85A03E1B81A96E9395A3F4A97CDA25193B00A98F34BD75A947520310C2B6DCB', 'programName': 'Value_Deal', 'savingsPct': '21.0', 'strikeThroughPrice': '390.25', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9924.0,0.0,OPAQUE,Value_Deal,['VALUE_DEAL'],"{'topBooked': {'type': 'TOP_BOOKED', 'description': 'TOP BOOKED HOTEL'}}","[{'type': 'TOP_BOOKED', 'description': 'TOP BOOKED HOTEL'}]","{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/52/8/2/5282105/master_5282105'}",['clean'],1.010752,
8063703,Park Grand London Hyde Park,Independent,4.0,"{'address': {'addressLine1': '78 - 82 Westbourne Terrace', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 6QA', 'isoCountryCode': 'UK'}, 'longitude': -0.17979499, 'latitude': 51.5154, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/8063/8063703/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'BUSCNTR', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",6.9,5441,3.390039420362272,"{'minPrice': '173.81', 'minCurrencyCode': 'USD', 'minStrikePrice': '214.89', 'pclnId': '77AC37D2A78F7596B1F3B124E6D6CA8BA662754F9C09271385C7DECF38F7435EF83F59FBFED58BD2261A3936ED0F82601584BF86F9B44594273B9BC0730996B4455A29F3E8D91F25D8E5C1F01D4A35D6AACC3CFD79D1AB01CDFC45551F9F6DB6B30B57579E76917B', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'Exclusive discount', 'discountPercentage': 11.76, 'showDiscount': True, 'isVariableMarkupPromo': False}], 'roomLeft': 1, 'gid': 5007, 'rateIdentifier': '261A3936ED0F82601584BF86F9B44594273B9BC0730996B4455A29F3E8D91F25D8E5C1F01D4A35D61B37C834E651ED8B5F60BE7FE057E1CA3D65C1060C32A0334919DCD61A61445C245F6CCED3417457EAA3D6634249D035', 'programName': 'Value_Deal', 'savingsPct': '19.0', 'strikeThroughPrice': '214.89', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9923.0,0.0,OPAQUE,Value_Deal,"['PROMO_DISCOUNT', 'VALUE_DEAL']",{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/80/6/3/8063703/master_8063703'}",,0.0,
8215103,The Chilworth London Paddington,Independent,5.0,"{'address': {'addressLine1': '55 Westbourne Terrace, Paddington, London', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 3UY', 'isoCountryCode': 'UK'}, 'longitude': -0.17979999, 'latitude': 51.51544, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/8215/8215103/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'RESTRNT', 'FITSPA', 'SPA', 'SPA', 'NSMKFAC', 'SUSTAIN', 'HOTTUB', 'FAMFRIEND']}",7.6,7957,3.3915695790897975,"{'minPrice': '246.91', 'minCurrencyCode': 'USD', 'minStrikePrice': '277.52', 'pclnId': 'F3D21640C8BFA6D4D1AB0587D0161DD10E8E78C267A81AFC85C7DECF38F7435EF83F59FBFED58BD2261A3936ED0F8260D48F31EE1B743BAD5B47A05231346ABA000C6E41E6DFBAF4B7E2B68DD59C8915E89FF1A6C07C02557DE96ADB639D8D50', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'roomLeft': 1, 'gid': 5071, 'rateIdentifier': '261A3936ED0F8260D48F31EE1B743BAD5B47A05231346ABA000C6E41E6DFBAF437EBC5F94D83A2EAECAFF31E9D3C39A6D26C5FD6959310499CB1D89E63FAF67813E9A6851CD20CD1E06200A6E8D53313408E232E179DAC6F', 'programName': 'Value_Deal', 'savingsPct': '11.0', 'strikeThroughPrice': '277.52', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9922.0,0.0,OPAQUE,Value_Deal,['VALUE_DEAL'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/82/1/5/8215103/master_8215103'}",,0.0,
8092203,London Town Hotel,Independent,3.0,"{'address': {'addressLine1': '15 Penywern Rd', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'SW5 9TY', 'isoCountryCode': 'UK'}, 'longitude': -0.192947387999936, 'latitude': 51.4912839300001, 'timeZone': 'Europe/London', 'neighborhoodId': '910052331', 'neighborhoodName': ""Kensington - Earl's Court"", 'cityId': 3000035825, 'zoneId': '52331'}",https://mobileimg.priceline.com/htlimg/8092/8092203/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.7,837,3.529832469840722,"{'minPrice': '158.64', 'minCurrencyCode': 'USD', 'minStrikePrice': '176.27', 'pclnId': '1A3A0368A7F51466F9B55DCA0A4F0CA7C0AFF43801B799AD1FA6C665B80A8482ACC84E9CAB3B4EE80BA0A6E5352CA828C623C73B3DBA8711D6203875E1A56939A5BA54451F16E6009878884728611CC584067C9B4FC04A49', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'On Sale Now -> Save 10% on this stay', 'desc': 'Book Now and Save', 'discountPercentage': 9.99916673, 'displayStrikethroughPrice': '176.27', 'nativeStrikethroughPrice': '139.52', 'nativeStrikethroughPriceCurrency': 'GBP', 'showDiscount': True, 'isVariableMarkupPromo': True}], 'roomLeft': 2, 'gid': 3766, 'rateIdentifier': '0BA0A6E5352CA828C623C73B3DBA8711D6203875E1A56939A5BA54451F16E600556A23337A1D3A74B21C72743BDF2FB78CE0182FF228BC6401122FE7841C9F82AE00F48C1C2E75ADE1C3E57888597E0B', 'strikeThroughPrice': '176.27', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9921.0,0.0,AGENCY,,['PROMO_DISCOUNT'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/80/9/2/8092203/master_8092203'}",,0.0,
17339403,Point A Hotel London Canary Wharf,Independent,3.0,"{'address': {'addressLine1': '21 Hertsmere Road West', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'E14 4AS', 'isoCountryCode': 'UK'}, 'longitude': -0.02564, 'latitude': 51.50715, 'timeZone': 'Europe/London', 'neighborhoodId': '910052465', 'neighborhoodName': 'London Docklands - Canary Warf & Greenwich', 'cityId': 3000035825, 'zoneId': '52465'}",https://mobileimg.priceline.com/htlimg/17339/17339403/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'HANDFAC', 'NSMKFAC', 'SUSTAIN']}",8.2,4674,3.821903094914133,"{'minPrice': '170.38', 'minCurrencyCode': 'USD', 'minStrikePrice': '216.36', 'pclnId': 'B3F84EE848A60BED55C90E6A0824CE0B162F772F30735780B9239417CE2CC787045BDBE87536486FC166B1AA365BBB716FD8B273D2BE2D3BC2EA2EB4CAE66FC94AD7ED72DACD8C6F8D9C7D0F3C425148CD3AE96C6F3B26CA0B7CB65D33136CA3408E232E179DAC6F', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'Exclusive discount', 'discountPercentage': 12.9, 'showDiscount': True, 'isVariableMarkupPromo': False}], 'roomLeft': 1, 'gid': 5218, 'rateIdentifier': '261A3936ED0F8260707DD2DBC271C6B69D797511F972F6501ABA24711A632097ABC803562B92B2C834A12D87081F0809A969D4C85393761629D9333B7CB32A004ACB5E27EDE85B725C0E04AF33F107454CF07996F32E2F1F', 'programName': 'Value_Deal', 'savingsPct': '21.0', 'strikeThroughPrice': '216.36', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9920.0,0.0,OPAQUE,Value_Deal,"['PROMO_DISCOUNT', 'VALUE_DEAL']","{'topBooked': {'type': 'TOP_BOOKED', 'description': 'TOP BOOKED HOTEL'}}","[{'type': 'TOP_BOOKED', 'description': 'TOP BOOKED HOTEL'}]","{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/173/3/9/17339403/master_17339403'}",['clean'],0.0,
76065605,The Z Hotel Tottenham Court Road,Independent,3.0,"{'address': {'addressLine1': '52 Poland Street', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W1F 7NH', 'isoCountryCode': 'UK'}, 'longitude': -0.136995, 'latitude': 51.514109, 'timeZone': 'Europe/London', 'neighborhoodId': '910020045', 'neighborhoodName': 'Mayfair - Soho', 'cityId': 3000035825, 'zoneId': '20045'}",https://mobileimg.priceline.com/htlimg/76065/76065605/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'HANDFAC', 'NSMKFAC', 'SUSTAIN']}",8.0,8764,1.9198879556716821,"{'minPrice': '178.99', 'minCurrencyCode': 'USD', 'pclnId': 'A545BEAB4F6F1BF7AFF8B93D68A58FA4B3CFB4BF0F3167A182D74470BA6D74DA884C6AA9BC35D7B62ECE274606E311ED1D492E9827DAE31B480EE1AFADEC8E7CA31912E356FE3E36', 'freeCancelableRateAvail': False, 'payWhenYouStayAvailable': False, 'gid': 2955, 'rateIdentifier': 'A58B6A637318969BF829836CBE8E089B19D20D67300EE779BECAE5B4CF4108B60B4E9F723D5D5CAE5AB3BF32952F6498FC530890B53ADF326D5643920465632F', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9919.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/760/6/5/76065605/master_76065605'}",,0.0,True
62764005,Princess Hotel,Independent,3.0,"{'address': {'addressLine1': '31 Argyle Street', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'WC1H 8EP', 'isoCountryCode': 'UK'}, 'longitude': -0.12326384, 'latitude': 51.52869727, 'timeZone': 'Europe/London', 'neighborhoodId': '910020047', 'neighborhoodName': 'Bloomsbury - Marble Arch - Kings Cross Station & British Museum', 'cityId': 3000035825, 'zoneId': '20047'}",https://mobileimg.priceline.com/htlimg/62764/62764005/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'AIRSHUTTL', 'RESTRNT', 'NSMKFAC', 'FAMFRIEND']}",7.2,4,2.6200770721749147,"{'minPrice': '110.54', 'minCurrencyCode': 'USD', 'pclnId': '4FE8D90548020F2079B66046124A8E720B3CB5684907DAED78A7B80D84419BA6C6A6707C71FD10BAC312E184209A697C9D6DDC61B7333BB996E0BB4CCA4DD47C1830FF636EECF9E88AC05EDA6B712FE2', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'roomLeft': 2, 'gid': 3227, 'rateIdentifier': '9620BC95B95B4D91E74BAF63CE4F9935845C2F287153CD7EB78A4946949CE6FBD242BE7A7D92DC40B21C72743BDF2FB7F85B73CFE1CA57492E15CEDD84E5E9AA079C6F089732F6C0', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9918.0,0.0,AGENCY,,,{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/627/6/4/62764005/master_62764005'}",,1.165326,
8102603,The Craven Hotel,Independent,3.0,"{'address': {'addressLine1': '10-11 Craven Terrace', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 3QD', 'isoCountryCode': 'UK'}, 'longitude': -0.17908304, 'latitude': 51.51288904, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/8102/8102603/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN']}",5.0,3657,3.2819217666918936,"{'minPrice': '179.86', 'minCurrencyCode': 'USD', 'minStrikePrice': '199.84', 'pclnId': 'A134E3E9976B26C93CE6C2492B87342EFCA16288D048E593869799404CB9B21EACC84E9CAB3B4EE88D109CC863FBB1F6A4569A976B3AEA11F6273E1D6A60AC04FDDA8F89A97B90B23E84F32CD9BB38663F755B31C41E49E6', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'On Sale Now -> Save 10% on this stay', 'desc': 'Book Now and Save', 'discountPercentage': 10.00147154, 'displayStrikethroughPrice': '199.84', 'nativeStrikethroughPrice': '158.18', 'nativeStrikethroughPriceCurrency': 'GBP', 'showDiscount': True, 'isVariableMarkupPromo': True}], 'gid': 3676, 'rateIdentifier': '8D109CC863FBB1F6A4569A976B3AEA11F6273E1D6A60AC04FDDA8F89A97B90B235E4B34B32A703E9B21C72743BDF2FB761E88502179D05733ACB2592F894E720B107A81D5DE82348C0E8A08132BEF145', 'strikeThroughPrice': '199.84', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9917.0,0.0,AGENCY,,['PROMO_DISCOUNT'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/81/0/2/8102603/master_8102603'}",,1.905554,
60052803,Heeton Concept Hotel - Luma Hammersmith,Independent,3.0,"{'address': {'addressLine1': '28 - 36 Glenthorne Road, Hammersmith', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W6 0LS', 'isoCountryCode': 'UK'}, 'longitude': -0.22707, 'latitude': 51.49445, 'timeZone': 'Europe/London', 'neighborhoodId': '910020041', 'neighborhoodName': 'Hammersmith', 'cityId': 3000035825, 'zoneId': '20041'}",https://mobileimg.priceline.com/htlimg/60052/60052803/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.8,2887,5.001518797987181,"{'minPrice': '177.91', 'minCurrencyCode': 'USD', 'minStrikePrice': '225.92', 'pclnId': '3967D6239890467DCB853C33AFCEFA5C832FD5800E4E2201B9239417CE2CC787045BDBE87536486FC166B1AA365BBB717BADBFDD8E5ABAC3426A2B9E18B0C5FC379484D3459AD4C04E42C6510D663A00C6154A9AA34BD6A4D43EFD58F77029435481EF1D363EBBD9', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'Exclusive discount', 'discountPercentage': 11.76, 'showDiscount': True, 'isVariableMarkupPromo': False}], 'roomLeft': 1, 'gid': 5319, 'rateIdentifier': '261A3936ED0F8260CA45CFB11E782778507CE3FD625BC84574220609EE553B74EF190A3D3EF1C14789AA6AF315BE301B118546C7E726A2EAA1C960C4BD4A92270E3219625004D139560EC169F4D8DCF54C6C5F1EB5F4F3454FC93D10DC83A6A4', 'programName': 'Value_Deal', 'savingsPct': '21.0', 'strikeThroughPrice': '225.92', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9916.0,0.0,OPAQUE,Value_Deal,"['PROMO_DISCOUNT', 'VALUE_DEAL']",{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/600/5/2/60052803/master_60052803'}",,0.0,
2748805,The Premier Notting Hill,Independent,4.0,"{'address': {'addressLine1': '5-7 Princes Square', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'W2 4NP', 'isoCountryCode': 'UK'}, 'longitude': -0.19230365, 'latitude': 51.51309603, 'timeZone': 'Europe/London', 'neighborhoodId': '910052664', 'neighborhoodName': 'Notting Hill - Paddington Station Area', 'cityId': 3000035825, 'zoneId': '52664'}",https://mobileimg.priceline.com/htlimg/2748/2748805/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'RESTRNT', 'NSMKFAC', 'FAMFRIEND']}",7.6,6741,3.804166903665566,"{'minPrice': '193.97', 'minCurrencyCode': 'USD', 'minStrikePrice': '215.83', 'pclnId': '581FEF90F564F266EF479C2C81644CA832901100391A3C292A68C2070C123F8FF83F59FBFED58BD2261A3936ED0F826048FC523388F1E00B132C41445D40F418C4E50C1F97A9584DEFB23A3BD5D93CB5AACC3CFD79D1AB016D8B5A72EBAA970E53FDCBB349ABD93F', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'roomLeft': 1, 'gid': 5982, 'rateIdentifier': '261A3936ED0F826048FC523388F1E00B132C41445D40F418C4E50C1F97A9584DEFB23A3BD5D93CB51B37C834E651ED8B5F60BE7FE057E1CA7DF72A2C1BC33BCE70957B5097C0C370BA5209AFE5F99AB3EAA3D6634249D035', 'programName': 'Value_Deal', 'savingsPct': '10.0', 'strikeThroughPrice': '215.83', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9915.0,0.0,OPAQUE,Value_Deal,['VALUE_DEAL'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/27/4/8/2748805/master_2748805'}",,0.0,
611503,Americana Hotel,Independent,3.0,"{'address': {'addressLine1': '172 Gloucester Place', 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'NW1 6DS', 'isoCountryCode': 'UK'}, 'longitude': -0.16209528, 'latitude': 51.52429816, 'timeZone': 'Europe/London', 'neighborhoodId': '910053466', 'neighborhoodName': 'Regents Park - Baker Street - Camden Market', 'cityId': 3000035825, 'zoneId': '53466'}",https://mobileimg.priceline.com/htlimg/611/611503/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND']}",7.0,976,3.1563315630505033,"{'minPrice': '168.22', 'minCurrencyCode': 'USD', 'minStrikePrice': '186.91', 'pclnId': 'D3BEFEA2CF2C161E34A8B47274F543F39268448DCDCC795758B5A019E69E418C801B938F34524FE8F24D897D58FFA36D008AE988DB2E744D2F5DC6732488B561637B71890224AA248361D443D1EF6AB4FEBE35D52103F811116A6693A368DDB540A951CE3A8A2D090995052D5E76BCA16EF4EC5A3FDA54FEBFF9D199D855C3CCEC4EAC2461B2E177E0361C3D79F68BAE6D80D053817EC9B34025650D75822317A7B803784A8274ABCFDE5021A17B5EACC68A3737AB7E50D893D0DA7911F49B2114C51F47F61256E74FEB4C4A6317341476DAD57703302BEFC1D1137747E372AE68B98EF70BC8E3A4B1C64BDECD3E2A62B8161A4029A45FEB4CC87C3A00E99EE4B76D6C67A998E584A4D3E6BDB4EA9A6EDF2F69CA51313291C871BF9D0A4225E8D221B435875D50374709B52F4C66072D1EBE11B6F03BFD2E032E4844368F23CA8758FB22E982D3B8FF12C155C29818FE06782A3EB15B82C23C8BDF1CDB0426B9A45BCF3BC2622DB1D2B4B20A55E06D43B2AA6667E765E80670FF07FEF76D0F03DE247FD34D9CA0C0C42D5215350B32FC1B6C19BE760E3A6414FA9E8381D4E2E7E0F07488D806ECC0E2D0334C50D5492E', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': False, 'minRatePromos': [{'type': 'DISCOUNT', 'title': 'On Sale Now -> Save 10% on this stay', 'desc': 'Book Now and Save', 'discountPercentage': 9.99946498, 'displayStrikethroughPrice': '186.91', 'nativeStrikethroughPrice': '186.91', 'nativeStrikethroughPriceCurrency': 'USD', 'showDiscount': True, 'isVariableMarkupPromo': True}], 'roomLeft': 1, 'gid': 5955, 'rateIdentifier': 'B9A35027EB834C2A2B4829CB589CFD54453A5771AE57BF39B21CFF30976F3AE7EF3537F8A73AC9EED7CCC09ED52C5D5DAE199751907206B447DB836DDA1B2D5C24D1A60B3934D78F8B08D1D3086CC17C1C8705CF5390204FB6583EABD41AE59A9B2A4701172C17C274CAECCB6658295B7CB2B3EE2A3963CFD058A5AA3355F00398A388EE4B307C968309F1164E6E2E1C717400FDA8F77969D188AAB9E6FFAD922F7E9F9218407AC7D1A83B8D22F3F59DDEAB3B8486306BE97379EB05C25C0811B6C3368B2E0B06BB275BA054CCB7BE4066C6DB11ACFB6AB6B4C19A68F5201A25C81DEFE121C923D04D032A22929BF170279C2EBDCD3A36BF7062FF8A91A918A7E00D89990AB7791F5359924D6F773EC959217C160F7AC34C4C4D9FD34AAEE37F2F2E0674C7076F4D03AE7F563FE60E467F3059E8AF1D29CB09957A9942F2B1F831F3B827AC89013E2BF9035FF94C3EAF79E6528F74E696386E420EB9CDFC82E9477AEB380D045A7B04333A3F02CBDCCEFC76B0B4253229CACE0DEFE097DA4E58F3BCFE13299D5C22D3034148A50D419A11D810CAC2D55D31D96F5C23497F0251', 'strikeThroughPrice': '186.91', 'merchandisingFlag': False, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9914.0,0.0,MERCHANT,,['PROMO_DISCOUNT'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/6/1/1/611503/master_611503'}",,0.0,
8098203,Ibis London Earls Court Hotel,IBIS Hotels,3.0,"{'address': {'addressLine1': ""47 Lillie Road, Earl's Court"", 'cityName': 'London', 'countryName': 'United Kingdom', 'zip': 'SW6 1UD', 'isoCountryCode': 'UK'}, 'longitude': -0.200983285999939, 'latitude': 51.4859796000001, 'timeZone': 'Europe/London', 'neighborhoodId': '910020041', 'neighborhoodName': 'Hammersmith', 'cityId': 3000035825, 'zoneId': '20041'}",https://mobileimg.priceline.com/htlimg/8098/8098203/thumbnail-150-square.jpg,"{'hotelAmenityCodes': ['FINTRNT', 'HEALTHSVCS', 'KITCHEN', 'RESTRNT', 'PETALLOW', 'HANDFAC', 'NSMKFAC', 'SUSTAIN', 'FAMFRIEND', 'KIDFRIEND']}",7.4,6575,3.8948761048867793,"{'minPrice': '182.28', 'minCurrencyCode': 'USD', 'pclnId': '80172A3FA0F6824E5DAE4C57112613A33890D90BB5092CFCFD6E8AA08B34AFEA9D4A17B6CD911FC5F7A5D266E6DF1C837FD14E148D4DB776A694A885024617FA64AF86487B99C7638B1B543701A03C6241AAA030AC36FEF4C5CA7C01A0A7C61B33F280833AA07710', 'freeCancelableRateAvail': True, 'payWhenYouStayAvailable': True, 'gid': 3888, 'rateIdentifier': 'A64120BB70C54B097108169EAD89964DD94FF5343DDD8C463B1A340962BC30977355FDF0DCD05F0125547AF7DF44FB6D852C1191FF93A428A64EB1400C8D913F37C0D854BDD31271EF9667C41FB092DC59B6757352555F3E5E527A5A838169F7', 'programName': 'Mobile_Deals', 'merchandisingFlag': True, 'ccNotRequiredAvailable': False, 'applePayRateAvailable': False}",False,9913.0,0.0,MERCHANT,Mobile_Deals,['MOBILE_DEALS'],{},,"{'source': 'fastly', 'url': 'https://mobileimg.pclncdn.com/htlimg/master/80/9/8/8098203/master_8098203'}",,0.0,
